Open,High,Low,Close,Volume,EMA_7,EMA_14,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,OBV,Target
226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,28943700,227.40669421919227,229.93873952018623,251.44268096923827,294.10327529907227,37.409082940254564,-6.1769744622546625,-6.745728920401238,249.62672507604287,212.6998755709298,-189239536.0,1
219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000,227.8765195352438,229.85170698194787,250.54132080078125,293.42457527160644,53.63142273263812,-5.706598102672217,-6.537902756855434,245.25195316027856,214.6852477674558,-150665536.0,0
228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,21469200,227.37113858331762,229.3188121480267,249.2662808227539,292.74604019165037,55.33954097096807,-5.546735145031789,-6.339669234490706,242.6326560376401,215.38784414546538,-172134736.0,0
225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500,226.98035360179486,228.8507036825867,247.94724060058593,292.06358512878415,51.70039232749101,-5.362024786164284,-6.144140344825422,239.91037493291304,216.3233256286104,-191071236.0,1
225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,33818600,229.2715162694614,229.82327709456993,246.74256072998048,291.35156509399417,55.94610249354808,-4.331598560922771,-5.781631988044891,239.9244317016293,216.31656866458164,-157252636.0,0
235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,18815300,229.9733858898402,230.1240394487575,245.497060546875,290.5598900604248,57.41130665265888,-3.7992756561263263,-5.385160721661179,239.18643388247517,216.6072657635209,-176067936.0,1
232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,12535500,231.21253758632545,230.76483321236066,244.48892028808595,289.73019004821776,58.98266570632148,-3.1114869286674605,-4.930425963062435,238.9488605693709,216.72253835641035,-163532436.0,1
234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,18494100,233.4989036169902,232.04392234524383,243.65838012695312,288.95811500549314,62.85022695161386,-2.104159006457934,-4.365172571741534,240.9398703911803,216.30862814397597,-145038336.0,0
240.3560028076172,242.63800048828125,237.80999755859372,239.01800537109372,21223400,234.87867905551607,232.9738000820238,242.71088012695313,288.24042503356935,60.51892347635235,-1.3978572481316576,-3.771709507019559,241.92187689580328,217.31252251825924,-166261736.0,0
238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,23929100,235.18925984095347,233.3934270307227,241.6214404296875,287.5022400665283,50.70223224762358,-1.0596568958095816,-3.229298984777564,242.54733055675464,217.91586982166334,-190190836.0,0
236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,29587200,233.83744430088112,232.91190311738157,240.50698028564454,286.6939401245117,46.666671296852584,-1.2882848217156209,-2.841096152165176,242.58535058126162,217.99874976053528,-219778036.0,1
229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,29064400,234.7115831341081,233.50151598623592,240.12768005371095,285.9328801727295,50.61256148178411,-0.8502890543361445,-2.4429347325993698,243.17223041635287,218.85706951040493,-190713636.0,1
237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,27445500,236.9994389985303,234.88304806697738,239.7863800048828,285.23797019958494,58.68488435810481,0.023392390310334576,-1.949669308017429,244.91576811798768,219.16423218718808,-163268136.0,0
243.7689971923828,247.8040008544922,239.63900756835935,241.83200073242188,19790500,238.2075794320032,235.80957508903663,239.3880401611328,284.5147551727295,61.08319280482349,0.5456165032848048,-1.4506121457569823,245.78116383473613,220.22203593333026,-183058636.0,0
241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,15019100,238.72968588625827,236.40776577703488,238.9934603881836,283.80044525146485,66.24066070709628,0.8260190432269212,-0.9952859079602017,246.32167628174744,221.24852330321352,-198077736.0,1
240.2989959716797,244.2700042724609,239.37600708007807,242.1580047607422,20892300,239.58676560487925,237.17446430819587,238.47742065429688,283.21915031433105,61.44259306483205,1.1848298940511768,-0.5592627475579259,247.2047816989977,221.05431864279916,-177185436.0,0
242.1450042724609,242.8809967041016,240.0989990234375,241.11199951171875,19282600,239.96807408158912,237.69946900199892,237.96486083984374,282.6329853057861,64.16330272474343,1.3690051573782682,-0.1736091665706871,247.91952524211706,221.033175563547,-196468036.0,0
241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,27180100,239.07030528653365,237.52313965524803,237.78050079345704,282.0785153198242,59.025767056634365,1.1199799713257903,0.0851086610086084,247.91268501793843,221.03151511633894,-223648136.0,1
236.2140045166016,237.7989959716797,234.0570068359375,236.9290008544922,24413700,238.5349791785233,237.44392114848057,237.59514068603517,281.4896402740479,50.803867576193774,0.9561458079006115,0.25931609038700904,248.14998060629856,221.36031907631863,-199234436.0,1
236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753903,16329400,238.30248331577724,237.4653977590217,237.37660064697266,280.9127201843262,56.0893883304995,0.8708149767660984,0.38161586766282696,248.1640750819034,222.46772423450287,-182905036.0,0
237.6439971923828,237.69700622558597,235.2949981689453,236.1529998779297,11089700,237.76511245631536,237.2904113748761,237.1590805053711,280.3053951263428,51.390570333181,0.6782077908455335,0.44093425229936833,246.59956196881697,225.70453806780412,-193994736.0,1
236.00999450683597,238.0249938964844,236.00999450683597,236.802001953125,11134300,237.52433483051777,237.22529011864262,236.83916046142573,279.81145011901856,45.4638248175182,0.5713481065547796,0.4670170231504506,246.46364547348227,226.59205521011145,-182860436.0,0
236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,16780300,236.42525261824966,236.67898556701633,236.64746063232417,279.25056518554686,42.90874380123387,0.18803274241454915,0.41122016700327035,245.64453822709388,228.1384634818905,-199640736.0,0
233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558597,14241900,235.3056910200837,236.04805498815895,236.33588073730465,278.71869514465334,44.75813173972153,-0.2086391928340845,0.2872482950357994,244.64855241062702,229.74835005519327,-213882636.0,1
231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109372,15499400,234.98376960783622,235.77738170588358,236.13176086425779,278.2600402069092,55.95848627820988,-0.3518364844233304,0.15943133914397345,244.66522989206763,229.51897268361594,-198383236.0,1
234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,15108900,235.07382574103343,235.71959669718242,235.89320068359376,277.80730018615725,46.606401719476594,-0.35424168015688906,0.05669673528380094,244.50742820794437,230.00327430670404,-183274336.0,1
235.3209991455078,240.968994140625,235.05999755859372,240.34800720214844,27003000,236.39237110631217,236.33671809784457,235.64006072998046,277.37127029418946,43.67692099081396,0.04709137857972223,0.0547756639429852,244.81726201625057,230.23524195103457,-156271336.0,0
240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,14605000,237.0122768343728,236.6747548872726,235.33106048583986,276.91317024230955,44.56680228164782,0.24324481589491143,0.09246949433337046,244.65116550107354,230.25273769716864,-170876336.0,1
238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000,237.99745835820147,237.2451879595946,235.07618041992183,276.4205052947998,51.1822876250948,0.5601606720482266,0.18600772987634168,244.88719205831615,230.2102108957854,-159368336.0,0
240.927001953125,241.02099609375,236.63699340820312,237.1100006103516,14423900,237.775593921239,237.22716297969555,234.60642059326173,275.85960525512695,41.52052599364551,0.49550868575920504,0.24790792105291434,244.9094128826036,230.28688991280654,-173792236.0,1
237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000,237.61069476954253,237.21234089099656,234.23890045166016,275.3331101989746,43.04462792708756,0.43968696707639765,0.286263730257611,244.29539425921342,231.63430849957564,-157367236.0,1
237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,18837000,237.52877226734245,237.221762740296,233.92096069335938,274.7920851898193,51.87516580134158,0.404263855936847,0.3098637553934582,244.29395533742073,231.63064793406366,-138530236.0,1
237.2570037841797,237.82400512695312,236.6519927978516,237.4080047607422,13829600,237.49858039069238,237.24659500968883,233.76868072509765,274.1628051757813,51.009235897317204,0.3818752206458953,0.3242660484439456,243.33039935736946,231.94870373100946,-124700636.0,0
237.3769989013672,237.52200317382807,235.7310028076172,237.0959930419922,14805000,237.39793355351733,237.2265147473293,233.63708068847657,273.51366508483886,48.91085307258416,0.3350925889861003,0.32643135655237654,242.74236762850666,232.06313469082926,-139505636.0,0
237.0919952392578,237.09300231933597,232.04600524902344,233.34500122070312,14098600,236.3847004703138,236.7089796104458,233.58254058837892,272.8419150543213,44.52973724308861,-0.004603607761737294,0.26022436368955376,242.50561352891128,231.60478838759263,-153604236.0,0
233.13499450683597,233.2519989013672,229.54200744628903,230.19000244140625,14730800,234.8360259630869,235.83978265457387,233.45530059814453,271.87506004333494,38.26495627428525,-0.5223757031888567,0.10370435031387165,242.16992380995433,230.743677874616,-168335036.0,0
230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,26090500,231.8585181905769,234.1179442837036,233.19076049804687,270.8860150909424,33.93993054237758,-1.5015495930571205,-0.2173464383603268,243.49355854060536,227.60144268009776,-194425536.0,1
222.8939971923828,226.4160003662109,222.41900634765625,225.8029937744141,20459000,230.34463708653618,233.00928421579835,233.21508026123047,270.02594009399417,40.818331322119775,-2.022092761442508,-0.578295702976763,244.0636138237468,225.973986884261,-173966536.0,1
225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,17752400,229.2269760448826,232.05791204301482,233.3493801879883,269.2746450805664,37.05575286399044,-2.401218186473841,-0.9428801996761786,244.3331571200643,224.5989427944865,-156214136.0,0
225.77200317382807,226.58099365234372,224.0540008544922,224.32400512695312,14728100,228.00123331540024,231.0267244542066,233.35920043945313,268.45685516357423,32.60845902883665,-2.7945352159349284,-1.3132112029279286,244.52971098001825,223.07428987447395,-170942236.0,1
224.1540069580078,225.96800231933597,223.1790008544922,224.95199584960935,18056500,227.23892394895253,230.2167606402603,233.2867803955078,267.6445751953125,21.808388473602093,-3.0207469025551177,-1.6547183428533665,244.60366046717405,221.88023998448608,-152885736.0,1
225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,11131500,226.833943785689,229.60372632767874,233.3415203857422,266.89668022155763,24.991534735227205,-3.110345243621339,-1.945843723006961,244.4019035619359,220.9636970240016,-141754236.0,0
225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,13318400,225.84570701529213,228.70736237786846,233.33202026367186,266.1083102416992,16.723131776585802,-3.363514324501722,-2.2293778433059135,244.67711876438383,219.66378089381928,-155072636.0,1
222.8789978027344,229.4640045166016,222.8390045166016,228.48899841308597,23378400,226.50652986474057,228.67824718256415,233.44980010986328,265.4615552520752,35.09457397390085,-3.0761735612326504,-2.398736986891261,244.6123687429592,219.38273013399393,-131694236.0,1
228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,28353100,227.1418984361531,228.7275481116077,233.53824005126953,264.8525553131104,36.31245087958551,-2.7713998723766338,-2.4732695639883358,244.3920623721577,219.10603638272508,-103341136.0,0
228.9949951171875,229.7819976806641,228.00999450683597,228.8029937744141,15904800,227.55717227071835,228.7376075333152,233.40891998291016,264.2319702148437,35.65142854192166,-2.520579150446224,-2.4827314812799135,244.01175145737946,218.83224726088227,-119245936.0,1
228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,14416000,228.09412966080242,228.86659343968049,233.3195001220703,263.54263023376467,37.3001018358631,-2.2233875814474118,-2.4308627013134134,242.77079014256796,219.0089080385844,-104829936.0,1
229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,14017700,228.56609590282838,229.01531359824395,233.18989990234374,262.80803520202636,38.25763128161806,-1.9431111423012055,-2.3333123895109718,241.71853639700333,219.17216184518418,-90812236.0,1
229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,13305300,229.52507012658418,229.4668708248583,233.2125796508789,262.09330520629885,48.37193471616542,-1.5083293358486003,-2.1683157787784975,240.20978975462887,219.825807474375,-77506936.0,1
232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,12165900,230.52955241183264,230.0103546172209,233.3556396484375,261.41917022705076,56.22146092865224,-1.059478921973323,-1.9465484074174628,239.62564485932896,220.0532522353976,-65341036.0,1
233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100,232.10291382059324,230.91870707450815,233.70349975585938,260.7549351501465,80.25953814994187,-0.4340893341559422,-1.644056592765159,239.5659029301242,220.08369423784455,-45428936.0,1
236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,41612000,236.80093643356017,233.58221336756853,234.13567993164062,260.1271752166748,86.72931054507772,1.1833883533164453,-1.078567603548838,243.72251419989104,217.2882829192496,-3816936.0,0
250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,43858400,239.92170147067793,235.67578446283022,234.60425994873046,259.4961402130127,82.78893065459128,2.3086436106087547,-0.4011253607173195,246.50750421566207,215.6908920856075,-47675336.0,0
249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,30980200,242.19302704905337,237.4532803723435,235.06824005126953,258.850940246582,85.85036250946898,3.141848234463737,0.3074693583188918,248.89548214710067,214.49401522838764,-78655536.0,0
249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,23965300,242.79627098869432,238.40697669704667,235.23746002197265,258.1777452850342,75.7264574188078,3.4077623406703594,0.9275279547891853,250.39758633331854,214.11801120086113,-102620836.0,1
244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,20608100,243.40020464532932,239.3143138861384,235.50012023925783,257.4972303009033,75.68762905860696,3.625606809210012,1.4671437256733508,252.0116641315131,214.00613372004938,-82012736.0,0
245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,10600900,243.53615354503216,239.93160540053873,235.680400390625,256.8419002532959,78.72198670750993,3.653813792745467,1.904477739087774,253.03941604572898,215.0801823429429,-92613636.0,1
243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,17692500,244.39961653206512,240.87272541288877,235.8130404663086,256.2288302612305,77.12356628851944,3.8772605513605924,2.299034301542338,254.51879026029138,215.71950930025548,-74921136.0,0
246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,244.3737137113047,241.3291627243734,235.9186004638672,255.56604026794435,71.03750820516986,3.793234367821526,2.597874314798176,255.34073833760385,216.73976245585317,-90029836.0,0
244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,17344900,243.40903513089063,241.22060761307674,236.00648040771483,254.89469024658203,64.72244109742275,3.382555444724545,2.75481054078345,255.42574678494069,218.27385343478588,-107374736.0,1
240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,16133100,243.2565253410879,241.4310593942238,236.26682037353515,254.2332102203369,65.90697770982587,3.20444997083942,2.844738426794644,255.61286676979577,219.87143346213784,-91241636.0,1
242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,13983500,243.34089254097216,241.71945069374397,236.39202026367187,253.64163520812988,66.33073137869424,3.0918093541120584,2.894152612258127,255.7356222359704,221.54617708043585,-77258136.0,1
243.5489959716797,251.3390045166016,243.11700439453125,250.9900054931641,20488600,245.25317077902014,242.95552466700002,236.5345602416992,253.13549026489258,69.92197261191579,3.5583190716465936,3.0269859041358202,256.28606989104264,223.80663030426987,-56769536.0,0
250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,15137600,246.19262848099362,243.76292158965524,236.67814025878906,252.64872032165528,66.28552388951353,3.7253982359212614,3.166668370492909,256.82344245731724,225.32145805537806,-71907136.0,1
248.7209930419922,257.1730041503906,248.58099365234372,257.0639953613281,34742900,248.91047020107726,245.53639809254497,237.01350006103516,252.18151023864746,69.36454595618827,4.456250096079231,3.424584715610173,258.6976158997781,226.24888373401097,-37164236.0,1
257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,252.45085039250716,247.87447714244522,237.43177978515624,251.73416023254396,63.7751771284325,5.4573416576525915,3.8311361040186567,261.5318448399873,226.84155451304005,7369564.0,0
263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,253.99338834369678,249.3073471497546,237.78195983886718,251.2903852081299,59.92474895774807,5.824416094277069,4.2297921020703395,262.71360376020556,228.5513956294429,-19660236.0,0
258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,254.34804189864172,250.12130120491753,238.16265991210938,250.80928527832032,56.408714769916635,5.789646339144667,4.541762949485205,262.82648107914326,230.98151910396223,-41212136.0,1
255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,19033800,254.84503105777037,250.94992751561603,238.55079986572267,250.36424026489257,62.61452541834985,5.770135282703194,4.787437416128803,262.99865644707853,233.20274430975743,-22178336.0,1
256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,256.355269875359,252.2747353572839,239.01641967773438,250.03336013793944,65.53787259068508,6.052054304215744,5.040360793746192,263.74638075920876,235.1893187036819,-6557936.0,1
260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,260.24470100271066,254.89316989428147,239.7316195678711,249.79404510498046,73.23122276664289,7.083609116993642,5.449010458395683,267.4492925863883,234.9954065102914,37598164.0,0
271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,262.4410254468572,256.77808041228354,240.37617950439454,249.58221511840821,68.35626490225793,7.581099886488801,5.875428344014307,270.2008935027549,234.0573050446084,-11556636.0,0
269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,263.3825192682484,258.035269788302,241.03775939941406,249.3240351867676,68.20969955420469,7.659281130798547,6.232198901371156,272.04340752603207,233.90709143637028,-40414236.0,1
265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,265.23314036671366,259.73523430480964,241.81451934814453,249.0281802368164,74.82776910459458,7.998445802289268,6.585448281554779,274.60832984939736,233.51996910079797,-3434036.0,0
270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,266.23185448157824,261.0009359743246,242.51871917724608,248.77010528564452,71.93897597651534,8.048817055977423,6.878122036439309,276.3963815880248,234.194116764026,-43735236.0,1
269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,270.89739397397665,264.1866795045709,243.50971954345704,248.53514541625975,77.49521740685118,9.246267950679226,7.3517512192872925,281.60458614873494,232.95411288690957,56654764.0,1
284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,276.4517930390762,268.04378760187814,244.56505920410157,248.32786041259766,77.73973132672076,10.734875649169112,8.028376105263657,288.0077590841809,231.468038950487,97764664.0,1
293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,285.05559587794,273.75354984089853,246.0049594116211,248.26952545166014,83.72664494762788,13.194944056497945,9.061689695510514,298.6021458642192,227.26135206058552,154169664.0,0
310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,286.80519330738076,276.19360794153914,247.0269790649414,248.13475540161133,67.07461708575642,13.471224710122613,9.943596698432934,302.11371003018405,228.52558592928855,92115764.0,0
292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,286.9698922949887,277.6963254503756,248.03405883789063,247.93245529174806,62.06998770767832,13.16801212734589,10.588479784215526,303.78227910897544,231.55191583731357,63388564.0,0
288.0450134277344,293.2479858398437,285.36700439453125,285.8290100097656,27486600,286.6846717236829,278.7806833916276,249.00831909179686,247.78228530883788,63.849415997278435,12.649963900228215,11.000776607418064,304.8052381096622,234.83195824043545,35901964.0,0
286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,284.53575110721533,278.6884575071189,249.82443878173828,247.58653518676758,61.0340616074299,11.482488973980423,11.097119080730538,304.4242587378143,238.6624371240022,-13580636.0,1
278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,283.26980954623184,278.7929278212739,250.66571838378906,247.4205450439453,61.20733902422294,10.54727050201194,10.987149364986818,304.5414040039508,241.39348979487738,14010764.0,0
279.3309936523437,282.5270080566406,274.07501220703125,274.9010009765625,25187100,281.1776074038145,278.27400424197907,251.42181854248048,247.24136505126953,56.78765427427537,9.329715770879488,10.655662646165354,303.75470387562245,244.7691898621705,-11176336.0,0
274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,279.28670897082964,277.6526721659652,252.2271987915039,247.0084701538086,50.909645780124194,8.166803922799147,10.157890901492113,303.4577511728022,246.72114439604547,-26508836.0,1
273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,279.21027861532923,277.8297808836803,253.20301849365234,246.83213012695313,55.18372615788654,7.590756329184899,9.64446398703067,303.7215755427901,248.0482196842606,-3797436.0,0
278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,278.36596091462195,277.5635444741896,254.26115875244142,246.63613510131836,54.99751411598701,6.801811753179663,9.07593354026047,303.3728719446951,250.1181238438791,-26728136.0,1
275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,278.07996690178675,277.51800319273514,255.28953857421874,246.61683502197266,53.456322687780144,6.216980847218736,8.504143001652123,302.4985884653038,253.1734055532509,-7338336.0,0
277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,277.57222798395725,277.3221375977663,256.2930389404297,246.67610504150392,53.67769570054928,5.594360664179192,7.922186534157538,301.34961609784114,256.2936791902448,-25869636.0,1
276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,280.24867477214764,278.7829212696266,257.572119140625,246.7451251220703,51.894783284172554,6.018332505724516,7.541415728470934,301.42125887606346,258.9612392928818,11329764.0,1
288.1640014648437,290.7330017089844,286.00201416015625,288.6969909667969,20662200,282.3607538208099,280.10479722924936,258.8470190429687,246.75766510009765,47.28943398077558,6.3153417639702525,7.296200935570798,302.2094915182946,259.8514063088538,31991964.0,1
288.6400146484375,293.052001953125,287.7059936523437,292.6860046386719,16032300,284.94206652527544,281.7822915505057,260.18835906982423,246.74941009521484,36.57889650281531,6.7942835354066915,7.195817455537978,303.21190636673845,261.2145920463475,48024264.0,1
292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,287.112548123937,283.3611850664279,261.6032189941406,246.80078506469727,51.574483608795035,7.166920358422033,7.190038036114789,303.74608817511046,263.4221094567255,78616264.0,1
293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,288.94116158123404,284.8366273179875,262.9219790649414,246.8208801269531,57.55685092571126,7.441255679861456,7.240281564864123,304.5370285370717,264.99536892386584,104069864.0,0
294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,289.10337027039816,285.4704098539746,264.13281890869143,246.8948501586914,53.8164865778837,7.185532128436421,7.229331677578584,304.23942141311886,267.32917599899054,79397264.0,0
